Subject,Nativeness,Narrative,Reference,Referent_Name,Discourse,GTR1,Previous_Mention_Score,Saliency_Score,Competition_Score,Accessibility
13,1,6,2,Jerry,Introduction,Point noun,1,0,-1,0
13,1,6,3,Knife,Introduction,Bare noun,0,0,-2,-2
13,1,6,4,Jerry,Re-introduction,Bare noun,2,1,-2,1
13,1,6,5,Jerry,Maintenance,Plain verb,3,1,0,4
13,1,6,6,Tom,Re-introduction,Bare noun,2,0,-2,0
13,1,6,7,Tom,Maintenance,Constructed action,3,1,0,4
13,1,6,8,Tom,Maintenance,Constructed action,3,1,0,4
13,1,6,9,Tom,Maintenance,Constructed action,3,2,0,5
13,1,6,10,Tom,Maintenance,Constructed action,3,2,0,5
13,1,6,11,Tom,Maintenance,Constructed action,3,2,0,5
13,1,6,12,Jerry,Re-introduction,Bare noun,2,0,-2,0
13,1,6,13,Jerry,Maintenance,Person agreement verb,3,1,0,4
13,1,2,1,Tom,Introduction,Bare noun,1,0,0,1
13,1,2,1,White cat,Introduction,Bare noun,0,0,-1,-1
13,1,2,2,Tom,Maintenance,Constructed action,2,1,0,3
13,1,2,3,Tom,Maintenance,Plain verb,3,1,0,4
13,1,2,4,Aquarium,Introduction,Bare noun,0,0,-2,-2
13,1,2,5,Tom,Maintenance,Constructed action,2,1,0,3
13,1,2,6,White cat,Re-introduction,Constructed action,2,0,-2,0
13,1,2,7,Bird,Introduction,Bare noun,0,0,-2,-2
13,1,2,8,Tom,Re-introduction,Constructed action,2,1,-2,1
13,1,2,9,White cat,Re-introduction,Constructed action,2,1,-2,1
13,1,2,10,Tom,Re-introduction,Bare noun,2,1,-2,1
13,1,3,1,Stairs,Introduction,Bare noun,0,0,0,0
13,1,3,2,Carpet,Introduction,Fingerspelled noun,0,0,-1,-1
13,1,3,3,Jerry,Introduction,Bare noun,0,0,-2,-2
13,1,3,4,Tom,Introduction,Bare noun,1,0,-2,-1
13,1,3,5,Tom,Maintenance,Constructed action,3,1,0,4
13,1,3,6,Tom,Maintenance,Plain verb,3,1,0,4
13,1,3,7,Jerry,Re-introduction,Bare noun,2,1,-2,1
13,1,3,8,Piano,Introduction,Bare noun,0,0,-2,-2
13,1,3,9,Piano,Maintenance,Whole entity CL,3,1,0,4
13,1,3,10,Tom,Re-introduction,Whole entity CL,2,1,-2,1
13,1,3,11,Tom,Maintenance,Constructed action,3,1,0,4
13,1,4,12,Jerry,Introduction,Bare noun,1,0,0,1
13,1,4,13,Toy girl,Introduction,Bare noun,0,0,-1,-1
13,1,4,14,Toy girl,Maintenance,Plain verb,3,1,0,4
13,1,4,15,Toy girl,Maintenance,Body part CL,3,1,0,4
13,1,4,16,Toy girl,Maintenance,Plain verb,3,2,0,5
13,1,4,17,Toy girl,Maintenance,Plain verb,3,2,0,5
13,1,4,18,Tom,Introduction,Bare noun,1,0,-2,-1
13,1,4,19,Tom,Maintenance,Constructed action,3,1,0,4
13,1,4,20,Tom,Maintenance,Plain verb,3,1,0,4
13,1,4,21,Toy girl,Re-introduction,Bare noun,2,1,-2,1
13,1,4,22,Jerry,Re-introduction,Bare noun,2,0,-2,0
13,1,4,23,Jerry,Maintenance,Whole entity CL,3,1,0,4
13,1,4,24,Toy girl,Re-introduction,Bare noun,2,1,-2,1
13,1,4,25,Tom,Re-introduction,Bare noun,2,0,-2,0
13,1,4,26,Jerry,Re-introduction,Point noun,2,1,-2,1
13,1,4,27,Tom,Re-introduction,Bare noun,2,1,-2,1
13,1,4,28,Tom,Maintenance,Constructed action,3,1,0,4
13,1,8,1,Tom,Introduction,Noun Point,1,0,0,1
13,1,8,2,Jerry,Introduction,Bare noun,1,0,-1,0
13,1,8,3,Jerry,Maintenance,Constructed action,3,1,0,4
13,1,8,4,Jerry,Maintenance,Constructed action,3,1,0,4
13,1,8,5,Thermometer,Introduction,Noun CL,0,0,-2,-2
13,1,8,6,Thermometer,Maintenance,Person agreement verb,3,1,0,4
13,1,8,7,Jerry,Re-introduction,Bare noun,2,1,-2,1
13,1,8,8,Jerry,Maintenance,Plain verb,3,1,0,4
13,1,8,9,Jerry,Maintenance,Plain verb,3,1,0,4
13,1,9,1,Jerry,Introduction,Bare noun,1,0,0,1
13,1,9,2,Tom,Introduction,Bare noun,1,0,-1,0
13,1,9,3,Jerry,Re-introduction,Whole entity CL,2,1,-1,2
13,1,9,4,Jerry,Maintenance,Person agreement verb,3,1,0,4
13,1,9,5,Hat,Introduction,Bare noun,0,0,-2,-2
13,1,9,6,Needle,Introduction,Bare noun,0,0,-2,-2
13,1,9,7,Jerry,Maintenance,Plain verb,2,1,0,3
13,1,9,8,Jerry,Maintenance,Constructed action,3,1,0,4
13,1,9,9,Tom,Re-introduction,CL noun,2,0,-2,0
13,1,9,10,Jerry,Re-introduction,Bare noun,2,1,-2,1
13,1,9,11,Jerry,Maintenance,Constructed action,3,2,0,5
13,1,9,12,Tom,Re-introduction,Body part CL,2,1,-2,1
13,1,7,1,Tom,Introduction,Bare noun,1,0,0,1
13,1,7,2,White cat,Introduction,Bare noun,0,0,-1,-1
13,1,7,3,Black cat,Introduction,Bare noun,0,0,-2,-2
13,1,7,4,Black cat,Maintenance,Whole entity CL,3,1,0,4
13,1,7,5,Tom,Re-introduction,Bare noun,2,1,-2,1
13,1,7,6,Black cat,Re-introduction,Whole entity CL,2,1,-2,1
13,1,7,7,Tom,Re-introduction,Bare noun,2,1,-2,1
13,1,7,8,Tom,Maintenance,Constructed action,3,1,0,4
13,1,7,9,Tom,Maintenance,Person agreement verb,3,2,0,5
13,1,7,10,Tom,Maintenance,Body part CL,3,2,0,5
13,1,7,11,Black cat,Re-introduction,Bare noun,2,0,-2,0
13,1,7,12,Black cat,Maintenance,Constructed action,3,1,0,4
13,1,7,13,Black cat,Maintenance,Plain verb,3,1,0,4
13,1,7,14,Tom,Re-introduction,Bare noun,2,1,-2,1
13,1,7,15,Tom,Maintenance,Body part CL,3,1,0,4
20,1,1,1,Tunnel,Introduction,SASS - Tracing,0,0,0,0
20,1,1,2,Tom,Introduction,Bare noun,0,0,-1,-1
20,1,1,3,Jerry,Introduction,Bare noun,0,0,-2,-2
20,1,1,4,Tom,Re-introduction,Bare noun,2,1,-2,1
20,1,1,5,Tom,Maintenance,Whole entity CL,3,1,0,4
20,1,1,6,Tom,Maintenance,Bare noun,3,2,0,5
20,1,10,1,Nest,Introduction,Point noun,0,0,0,0
20,1,10,2,Tom,Introduction,Bare noun,1,0,-1,0
20,1,10,3,Jerry,Introduction,Noun Point,1,0,-2,-1
20,1,10,4,Tom,Re-introduction,Bare noun,2,1,-2,1
20,1,10,5,Tom,Maintenance,Person agreement verb,3,1,0,4
20,1,10,6,Tom,Maintenance,Constructed action,3,2,0,5
20,1,10,7,Tom,Maintenance,Constructed action,3,2,0,5
20,1,10,8,Jerry,Re-introduction,Plain verb,2,0,-2,0
20,1,10,9,Tom,Re-introduction,Constructed action,2,2,-2,2
20,1,10,10,Jerry,Re-introduction,Pronoun,2,1,-2,1
20,1,10,11,Jerry,Maintenance,Plain verb,3,1,0,4
20,1,10,12,Jerry,Maintenance,Constructed action,3,2,0,5
20,1,10,13,Jerry,Maintenance,Person agreement verb,3,2,0,5
20,1,10,14,Jerry,Maintenance,Constructed action,3,2,0,5
20,1,10,15,Jerry,Maintenance,Plain verb,3,2,0,5
20,1,5,1,Tom,Introduction,Bare noun,1,0,0,1
20,1,5,2,Jerry,Introduction,Bare noun,1,0,-1,0
20,1,5,3,Tom,Maintenance,Plain verb,2,1,0,3
20,1,5,4,Tom,Maintenance,Constructed action,3,1,0,4
20,1,5,5,Soap,Introduction,Bare noun,0,0,-2,-2
20,1,5,6,Jerry,Re-introduction,Person agreement verb,2,1,-2,1
20,1,5,7,Tom,Re-introduction,Constructed action,2,1,-2,1
20,1,5,8,Tom,Maintenance,Person agreement verb,3,1,0,4
20,1,5,9,Tom,Maintenance,Constructed action,3,1,0,4
20,1,5,10,Tom,Maintenance,Constructed action,3,2,0,5
20,1,5,11,Tom,Maintenance,Constructed action,3,2,0,5
20,1,6,1,Jerry,Introduction,Bare noun,1,0,0,1
20,1,6,2,Tom,Introduction,Bare noun,1,0,-1,0
20,1,6,3,Tom,Maintenance,Constructed action,3,1,0,4
20,1,6,4,Jerry,Re-introduction,Plain verb,2,1,-1,2
20,1,6,5,Tom,Re-introduction,Constructed action,2,1,-1,2
20,1,6,6,Tom,Maintenance,Constructed action,3,2,0,5
20,1,6,7,Tom,Maintenance,Plain verb,3,2,0,5
20,1,6,8,Tom,Maintenance,Constructed action,3,2,0,5
20,1,6,9,Tom,Maintenance,Plain verb,3,2,0,5
20,1,6,10,Tom,Maintenance,Person agreement verb,3,2,0,5
20,1,6,11,Window,Introduction,Bare noun,0,0,-2,-2
20,1,6,12,Tom,Maintenance,Constructed action,2,2,0,4
20,1,2,1,White cat,Introduction,Bare noun,0,0,0,0
20,1,2,2,Tom,Introduction,Bare noun,1,0,-1,0
20,1,2,3,Tom,Maintenance,Constructed action,3,1,0,4
20,1,2,4,White cat,Re-introduction,Bare noun,2,1,-1,2
20,1,2,5,Tom,Re-introduction,Plain verb,2,1,-1,2
20,1,2,6,Tom,Maintenance,Constructed action,3,2,0,5
20,1,2,7,Fish,Introduction,Bare noun,0,0,-2,-2
20,1,2,8,Tom,Maintenance,Constructed action,2,1,0,3
20,1,2,9,White cat,Re-introduction,Constructed action,2,0,-2,0
20,1,2,10,Bird,Introduction,Point noun,0,0,-2,-2
20,1,2,11,Tom,Re-introduction,Constructed action,2,1,-2,1
20,1,2,12,White cat,Re-introduction,Bare noun,2,1,-2,1
20,1,2,13,Tom,Re-introduction,Constructed action,2,1,-2,1
20,1,3,1,Stairs,Introduction,Bare noun,0,0,0,0
20,1,3,2,Jerry,Introduction,Bare noun,0,0,-1,-1
20,1,3,3,Tom,Introduction,Point noun,1,0,-2,-1
20,1,3,4,Tom,Maintenance,Constructed action,3,1,0,4
20,1,3,5,Piano,Introduction,Bare noun,0,0,-2,-2
20,1,3,6,Tom,Re-introduction,Constructed action,2,1,-2,1
20,1,3,7,Tom,Maintenance,Person agreement verb,3,2,0,5
20,1,3,8,Tom,Maintenance,Whole entity CL,3,2,0,5
20,1,4,1,Jerry,Introduction,Point noun,1,0,0,1
20,1,4,2,Toy girl,Introduction,Bare noun,0,0,-1,-1
20,1,4,3,Jerry,Re-introduction,Constructed action,2,1,-1,2
20,1,4,4,Toy girl,Re-introduction,Whole entity CL,2,1,-1,2
20,1,4,5,Jerry,Re-introduction,Constructed action,2,1,-1,2
20,1,4,6,Tom,Introduction,Bare noun,1,0,-2,-1
20,1,4,7,Tom,Maintenance,Constructed action,3,1,0,4
20,1,4,8,Tom,Maintenance,Constructed action,3,1,0,4
20,1,4,9,Tom,Maintenance,Constructed action,3,2,0,5
20,1,4,10,Tom,Maintenance,Plain verb,3,2,0,5
20,1,8,1,Tom,Introduction,Bare noun,1,0,0,1
20,1,8,2,Jerry,Introduction,Point noun,1,0,-1,0
20,1,8,3,Jerry,Maintenance,Plain verb,3,1,0,4
20,1,8,4,Tom,Re-introduction,Constructed action,2,1,-1,2
20,1,8,5,Jerry,Re-introduction,Plain verb,2,1,-1,2
20,1,8,6,Tom,Re-introduction,Bare noun,2,1,-1,2
20,1,8,7,Jerry,Re-introduction,Constructed action,2,1,-1,2
20,1,8,8,Thermometer,Introduction,Bare noun,0,0,-2,-2
20,1,8,9,Jerry,Re-introduction,Person agreement verb,2,1,-2,1
20,1,8,10,Tom,Re-introduction,Pronoun,2,1,-2,1
20,1,8,11,Jerry,Re-introduction,Bare noun,2,1,-2,1
20,1,8,12,Jerry,Maintenance,Plain verb,3,1,0,4
20,1,9,1,Tom,Introduction,Bare noun,1,0,0,1
20,1,9,2,Jerry,Introduction,Bare noun,1,0,-1,0
20,1,9,3,Jerry,Maintenance,Bare noun,3,1,0,4
20,1,9,4,Hat,Introduction,Bare noun,0,0,-2,-2
20,1,9,5,Jerry,Maintenance,Bare noun,2,1,0,3
20,1,9,6,Needle,Introduction,Bare noun,0,0,-2,-2
20,1,9,7,Jerry,Maintenance,Constructed action,2,1,0,3
20,1,9,8,Jerry,Maintenance,Constructed action,3,1,0,4
20,1,9,9,Tom,Re-introduction,Constructed action,2,0,-2,0
20,1,9,10,Jerry,Re-introduction,Constructed action,2,1,-2,1
20,1,9,11,Tom,Re-introduction,Constructed action,2,1,-2,1
20,1,7,1,Tom,Introduction,Noun CL,1,0,0,1
20,1,7,2,Black cat,Introduction,Noun CL,0,0,-1,-1
20,1,7,3,White cat,Introduction,Bare noun,0,0,-2,-2
20,1,7,4,Black cat,Re-introduction,Whole entity CL,2,1,-2,1
20,1,7,5,Black cat,Maintenance,Person agreement verb,3,1,0,4
20,1,7,6,Black cat,Maintenance,Whole entity CL,3,2,0,5
20,1,7,7,Black cat,Maintenance,Person agreement verb,3,2,0,5
20,1,7,8,Black cat,Maintenance,Whole entity CL,3,2,0,5
20,1,7,9,Tom,Re-introduction,Bare noun,2,0,-2,0
20,1,7,10,Black cat,Maintenance,Constructed action,2,2,0,4
20,1,7,11,Tom,Re-introduction,Point noun,2,1,-2,1
20,1,7,12,Tom,Maintenance,Body part CL,3,1,0,4
26,1,1,1,Wood,Introduction,Point noun,0,0,0,0
26,1,1,2,Tom,Introduction,Noun CL,0,0,-1,-1
26,1,1,3,Tom,Maintenance,Constructed action,3,1,0,4
26,1,1,4,Jerry,Introduction,Bare noun,0,0,-2,-2
26,1,1,5,Jerry,Maintenance,Whole entity CL,3,1,0,4
26,1,1,6,Jerry,Maintenance,Whole entity CL,3,1,0,4
26,1,1,7,Jerry,Maintenance,Whole entity CL,3,2,0,5
26,1,1,8,Tom,Re-introduction,Bare noun,2,0,-2,0
26,1,1,9,Tom,Maintenance,Constructed action,3,1,0,4
26,1,1,10,Tom,Maintenance,Whole entity CL,3,1,0,4
26,1,1,11,Tom,Maintenance,Whole entity CL,3,2,0,5
26,1,1,12,Tom,Maintenance,Constructed action,3,2,0,5
26,1,1,13,Tom,Maintenance,Whole entity CL,3,2,0,5
26,1,1,14,Tunnel,Introduction,Bare noun,0,0,-2,-2
26,1,1,15,Tunnel,Maintenance,Plain verb,3,1,0,4
26,1,1,16,Tom,Re-introduction,Plain verb,2,1,-2,1
26,1,1,17,Tom,Maintenance,Constructed action,3,1,0,4
26,1,1,18,Jerry,Re-introduction,Bare noun,2,0,-2,0
26,1,1,19,Tom,Re-introduction,Bare noun,2,1,-2,1
26,1,1,20,Tom,Maintenance,SASS - Tracing,3,2,0,5
26,1,10,1,Tom,Introduction,Bare noun,1,0,0,1
26,1,10,2,Wall,Introduction,Bare noun,0,0,-1,-1
26,1,10,3,Jerry,Introduction,Bare noun,1,0,-2,-1
26,1,10,4,Jerry,Maintenance,Constructed action,3,1,0,4
26,1,10,5,Tom,Re-introduction,Point noun,2,1,-2,1
26,1,10,6,Tom,Maintenance,Plain verb,3,1,0,4
26,1,10,7,Tom,Maintenance,Constructed action,3,1,0,4
26,1,10,8,Jerry,Re-introduction,Bare noun,2,1,-2,1
26,1,10,9,Tom,Re-introduction,Bare noun,2,2,-2,2
26,1,10,10,Tom,Maintenance,Constructed action,3,2,0,5
26,1,10,11,Jerry,Re-introduction,Bare noun,2,1,-2,1
26,1,10,12,Tom,Re-introduction,Constructed action,2,1,-2,1
26,1,10,13,Jerry,Re-introduction,Bare noun,2,1,-2,1
26,1,10,14,Tom,Re-introduction,Point noun,2,1,-2,1
26,1,10,15,Tom,Maintenance,Constructed action,3,1,0,4
26,1,10,16,Jerry,Re-introduction,Bare noun,2,1,-2,1
26,1,10,17,Jerry,Maintenance,Whole entity CL,3,1,0,4
26,1,10,18,Tom,Re-introduction,Bare noun,2,1,-2,1
26,1,10,19,Tom,Maintenance,Constructed action,3,1,0,4
26,1,10,20,Tom,Maintenance,Person agreement verb,3,1,0,4
26,1,10,21,Tom,Maintenance,Constructed action,3,2,0,5
26,1,10,22,Tom,Maintenance,Plain verb,3,2,0,5
26,1,10,23,Tom,Maintenance,Plain verb,3,2,0,5
26,1,5,1,Tom,Introduction,Bare noun,1,0,0,1
26,1,5,2,Tom,Maintenance,Body part CL,3,1,0,4
26,1,5,3,Tom,Maintenance,Constructed action,3,1,0,4
26,1,5,4,Couch,Introduction,Bare noun,0,0,-1,-1
26,1,5,5,Tom,Maintenance,Whole entity CL,2,2,0,4
26,1,5,6,Rope,Introduction,Bare noun,0,0,-2,-2
26,1,5,7,Soap,Introduction,Bare noun,0,0,-2,-2
26,1,5,8,Soap,Maintenance,Plain verb,3,1,0,4
26,1,5,9,Tom,Re-introduction,Bare noun,2,1,-2,1
26,1,5,10,Tom,Maintenance,Constructed action,3,1,0,4
26,1,5,11,Jerry,Introduction,Bare noun,1,0,-2,-1
26,1,5,12,Tom,Re-introduction,Bare noun,2,1,-2,1
26,1,5,13,Jerry,Re-introduction,Person agreement verb,2,1,-2,1
26,1,5,14,Tom,Re-introduction,Bare noun,2,1,-2,1
26,1,5,15,Tom,Maintenance,Plain verb,3,1,0,4
26,1,5,16,Tom,Maintenance,Bare noun,3,2,0,5
26,1,5,17,Jerry,Re-introduction,Bare noun,2,1,-2,1
26,1,5,18,Tom,Re-introduction,Point noun,2,2,-2,2
26,1,5,19,Jerry,Re-introduction,Bare noun,2,1,-2,1
26,1,5,20,Jerry,Maintenance,Whole entity CL,3,1,0,4
26,1,5,21,Jerry,Maintenance,Whole entity CL,3,2,0,5
26,1,5,22,Tom,Re-introduction,Bare noun,2,1,-2,1
26,1,5,23,Jerry,Re-introduction,Point noun,2,2,-2,2
26,1,5,24,Trap,Introduction,Body part CL,0,0,-2,-2
26,1,5,25,Tom,Re-introduction,Bare noun,2,1,-2,1
26,1,5,26,Tom,Maintenance,Person agreement verb,3,1,0,4
26,1,5,27,Tom,Maintenance,Plain verb,3,1,0,4
26,1,5,28,Tom,Maintenance,Constructed action,3,2,0,5
26,1,5,29,Tom,Maintenance,Plain verb,3,2,0,5
26,1,5,30,Tom,Maintenance,Plain verb,3,2,0,5
26,1,6,1,Tom,Introduction,Noun Point,1,0,0,1
26,1,6,2,Jerry,Introduction,Bare noun,1,0,-1,0
26,1,6,3,Jerry,Maintenance,Constructed action,3,1,0,4
26,1,6,4,Jerry,Maintenance,Plain verb,3,1,0,4
26,1,6,5,Tom,Re-introduction,Bare noun,2,1,-1,2
26,1,6,6,Knife,Introduction,Bare noun,0,0,-2,-2
26,1,6,7,Tom,Maintenance,Constructed action,2,1,0,3
26,1,6,8,Jerry,Re-introduction,Point noun,2,1,-2,1
26,1,6,9,Tom,Re-introduction,Bare noun,2,1,-2,1
26,1,6,10,Tom,Maintenance,Plain verb,3,1,0,4
26,1,6,11,Jerry,Re-introduction,Constructed action,2,1,-2,1
26,1,6,12,Jerry,Maintenance,Plain verb,3,1,0,4
26,1,6,13,Jerry,Maintenance,Constructed action,3,1,0,4
26,1,6,14,Tom,Re-introduction,Bare noun,2,1,-2,1
26,1,6,15,Tom,Maintenance,Constructed action,3,1,0,4
26,1,6,16,Tom,Maintenance,Constructed action,3,1,0,4
26,1,6,17,Tom,Maintenance,Constructed action,3,2,0,5
26,1,6,18,Tom,Maintenance,Plain verb,3,2,0,5
26,1,6,19,Tom,Maintenance,Constructed action,3,2,0,5
26,1,6,20,Tom,Maintenance,Constructed action,3,2,0,5
26,1,6,21,Tom,Maintenance,Plain verb,3,2,0,5
26,1,2,1,White cat,Introduction,Bare noun,0,0,0,0
26,1,2,2,Tom,Introduction,Bare noun,1,0,-1,0
26,1,2,3,White cat,Re-introduction,Bare noun,2,1,-1,2
26,1,2,4,Tom,Re-introduction,Bare noun,2,1,-1,2
26,1,2,5,Tom,Maintenance,Constructed action,3,1,0,4
26,1,2,6,White cat,Re-introduction,Bare noun,2,1,-1,2
26,1,2,7,White cat,Maintenance,Constructed action,3,1,0,4
26,1,2,8,White cat,Maintenance,Plain verb,3,1,0,4
26,1,2,9,Tom,Re-introduction,Bare noun,2,1,-1,2
26,1,2,10,Fish,Introduction,Bare noun,0,0,-2,-2
26,1,2,11,Tom,Maintenance,Constructed action,2,1,0,3
26,1,2,12,White cat,Re-introduction,Constructed action,2,1,-2,1
26,1,2,13,Tom,Re-introduction,Constructed action,2,1,-2,1
26,1,2,14,Tom,Maintenance,Whole entity CL,3,1,0,4
26,1,2,15,Bird,Introduction,Bare noun,0,0,-2,-2
26,1,2,16,Tom,Maintenance,Constructed action,2,1,0,3
26,1,2,17,White cat,Re-introduction,Point noun,2,0,-2,0
26,1,2,18,Tom,Re-introduction,Constructed action,2,1,-2,1
26,1,2,19,Tom,Maintenance,Constructed action,3,1,0,4
26,1,3,1,Stairs,Introduction,Bare noun,0,0,0,0
26,1,3,2,Tom,Introduction,Bare noun,1,0,-1,0
26,1,3,3,Jerry,Introduction,Point noun,0,0,-2,-2
26,1,3,4,Jerry,Maintenance,Bare noun,3,1,0,4
26,1,3,5,Carpet,Introduction,Bare noun,0,0,-2,-2
26,1,3,6,Carpet,Maintenance,Whole entity CL,3,1,0,4
26,1,3,7,Tom,Re-introduction,Bare noun,2,0,-2,0
26,1,3,8,Piano,Introduction,Bare noun,0,0,-2,-2
26,1,3,9,Tom,Re-introduction,Bare noun,2,1,-2,1
26,1,3,10,Tom,Maintenance,Constructed action,3,1,0,4
26,1,3,11,Jerry,Re-introduction,Bare noun,2,0,-2,0
26,1,3,12,Piano,Re-introduction,Bare noun,2,1,-2,1
26,1,3,13,Piano,Maintenance,Plain verb,3,1,0,4
26,1,3,14,Piano,Maintenance,Person agreement verb,3,1,0,4
26,1,3,15,Piano,Maintenance,Whole entity CL,3,2,0,5
26,1,3,16,Tom,Re-introduction,Bare noun,2,0,-2,0
26,1,3,17,Tom,Maintenance,Constructed action,3,1,0,4
26,1,4,1,Toy girl,Introduction,Bare noun,0,0,0,0
26,1,4,2,Toy girl,Maintenance,Constructed action,3,1,0,4
26,1,4,3,Jerry,Introduction,Bare noun,1,0,-1,0
26,1,4,4,Jerry,Maintenance,Whole entity CL,3,1,0,4
26,1,4,5,Toy house,Introduction,Bare noun,0,0,-2,-2
26,1,4,6,Jerry,Maintenance,Whole entity CL,2,1,0,3
26,1,4,7,Jerry,Maintenance,Constructed action,3,2,0,5
26,1,4,8,Toy girl,Re-introduction,Bare noun,2,0,-2,0
26,1,4,9,Tom,Introduction,Bare noun,1,0,-2,-1
26,1,4,10,Tom,Maintenance,Plain verb,3,1,0,4
26,1,4,11,Tom,Maintenance,Body part CL,3,1,0,4
26,1,4,12,Jerry,Re-introduction,Bare noun,2,0,-2,0
26,1,4,13,Toy girl,Re-introduction,Bare noun,2,0,-2,0
26,1,4,14,Tom,Re-introduction,Bare noun,2,1,-2,1
26,1,4,15,Tom,Maintenance,Constructed action,3,1,0,4
26,1,4,16,Tom,Maintenance,Constructed action,3,1,0,4
26,1,4,17,Jerry,Re-introduction,Bare noun,2,0,-2,0
26,1,4,18,Jerry,Maintenance,Constructed action,3,1,0,4
26,1,4,19,Tom,Re-introduction,Bare noun,2,1,-2,1
26,1,4,20,Tom,Maintenance,Constructed action,3,1,0,4
26,1,4,21,Tom,Maintenance,Plain verb,3,1,0,4
26,1,4,22,Tom,Maintenance,Constructed action,3,2,0,5
26,1,4,23,Tom,Maintenance,Plain verb,3,2,0,5
26,1,4,24,Tom,Maintenance,Constructed action,3,2,0,5
26,1,8,1,Tom,Introduction,Bare noun,1,0,0,1
26,1,8,2,Tom,Maintenance,Plain verb,3,1,0,4
26,1,8,3,Jerry,Introduction,Whole entity CL,1,0,-1,0
26,1,8,4,Jerry,Maintenance,Constructed action,3,1,0,4
26,1,8,5,Jerry,Maintenance,Plain verb,3,1,0,4
26,1,8,6,Jerry,Maintenance,Bare noun,3,2,0,5
26,1,8,7,Hammer,Introduction,Noun CL,0,0,-2,-2
26,1,8,8,Jerry,Maintenance,Constructed action,2,2,0,4
26,1,8,9,Tom,Re-introduction,Bare noun,2,0,-2,0
26,1,8,10,Jerry,Re-introduction,Bare noun,2,1,-2,1
26,1,8,11,Thermometer,Introduction,Noun CL,0,0,-2,-2
26,1,8,12,Jerry,Maintenance,Constructed action,2,1,0,3
26,1,8,13,Tom,Re-introduction,Bare noun,2,1,-2,1
26,1,8,14,Tom,Maintenance,Plain verb,3,1,0,4
26,1,8,15,Jerry,Re-introduction,Bare noun,2,1,-2,1
26,1,8,16,Jerry,Maintenance,Plain verb,3,1,0,4
26,1,8,17,Tom,Re-introduction,Bare noun,2,1,-2,1
26,1,9,1,Tom,Introduction,Point noun,1,0,0,1
26,1,9,2,Tom,Maintenance,Plain verb,3,1,0,4
26,1,9,3,Jerry,Introduction,Bare noun,1,0,-1,0
26,1,9,4,Jerry,Maintenance,Constructed action,3,1,0,4
26,1,9,5,Jerry,Maintenance,Constructed action,3,1,0,4
26,1,9,6,Jerry,Maintenance,Constructed action,3,2,0,5
26,1,9,7,Jerry,Maintenance,Constructed action,3,2,0,5
26,1,9,8,Hat,Introduction,Bare noun,0,0,-2,-2
26,1,9,9,Needle,Introduction,Bare noun,0,0,-2,-2
26,1,9,10,Jerry,Maintenance,Constructed action,2,1,0,3
26,1,9,11,Jerry,Maintenance,Constructed action,3,1,0,4
26,1,9,12,Jerry,Maintenance,Constructed action,3,1,0,4
26,1,9,13,Tom,Re-introduction,Bare noun,2,0,-2,0
26,1,9,14,Tom,Maintenance,Body part CL,3,1,0,4
26,1,9,15,Tom,Maintenance,Plain verb,3,1,0,4
26,1,9,16,Jerry,Re-introduction,Constructed action,2,1,-2,1
26,1,9,17,Jerry,Maintenance,Plain verb,3,1,0,4
26,1,9,18,Tom,Re-introduction,Bare noun,2,1,-2,1
26,1,7,1,White cat,Introduction,Bare noun,0,0,0,0
26,1,7,2,Black cat,Introduction,Bare noun,0,0,-1,-1
26,1,7,3,Tom,Introduction,Bare noun,1,0,-2,-1
26,1,7,4,Tom,Maintenance,Plain verb,3,1,0,4
26,1,7,5,White cat,Re-introduction,Bare noun,2,1,-2,1
26,1,7,6,Black cat,Re-introduction,Constructed action,2,1,-2,1
26,1,7,7,Tom,Re-introduction,Bare noun,2,1,-2,1
26,1,7,8,Tom,Maintenance,Person agreement verb,3,1,0,4
26,1,7,9,White cat,Re-introduction,Bare noun,2,1,-2,1
26,1,7,10,Tom,Re-introduction,Whole entity CL,2,1,-2,1
26,1,7,11,Tom,Re-introduction,Bare noun,3,2,-2,3
26,1,7,12,Tom,Maintenance,Person agreement verb,3,2,0,5
26,1,7,13,Black cat,Re-introduction,Bare noun,2,0,-2,0
26,1,7,14,Black cat,Maintenance,Constructed action,3,1,0,4
26,1,7,15,Black cat,Maintenance,Constructed action,3,1,0,4
26,1,7,16,Black cat,Maintenance,Constructed action,3,2,0,5
26,1,7,17,Tom,Re-introduction,Bare noun,2,0,-2,0
26,1,7,18,Tom,Maintenance,Body part CL,3,1,0,4
26,1,7,19,Tom,Maintenance,Constructed action,3,1,0,4
